name,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY.1,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TCGA-49-4510,0.251613705,-0.335496277,-0.247078447,0.014333036,-0.147344304,-0.025458845,-0.153647478,0.086482826,-0.242539456,0.283405647,-0.288778977,-0.07523035,-0.581819965,0.027347543,0.046751092,0.209422906,-0.611019811,-0.248733544,-0.211173273,0.014636897,0.056366027,-0.16625049,-0.206125195,-0.560643406,-0.451368171,0.221231507,-0.156377922,-0.533779567,-0.405285867,-0.241561049,-0.454276853,0.22298603,-0.049623787,0.483525356,0.018450134,0.170541329,0.073643314,-0.2088743,-0.264543578,-0.126143733,-0.157582024,0.05253667,-0.191499146,-0.219883705,-0.111802709,0.091471104,-0.041782953,0.224876277,0.027347543,-0.288016499,-0.152877624
TCGA-49-4514,0.286773446,0.167918191,-0.178372274,-0.098432084,-0.140044385,0.170309719,-0.034733215,0.082835281,-0.138350411,0.146566645,-0.015620069,0.236082139,0.430025892,-0.005574906,0.253648006,0.356253005,0.257357833,0.187414027,-0.299100877,-0.09060819,-0.113476425,0.016536637,-0.036169371,-0.175947362,-0.165978042,0.166857684,-0.069040185,-0.17397442,0.19436192,0.483513856,0.613149209,-0.048339451,-0.00942825,0.514434929,-0.014361498,0.104353961,0.283578969,0.109153587,-0.201375674,0.475710481,0.168084113,-0.421935927,-0.213095924,0.225457094,-0.390156119,0.23583714,-0.132169616,0.378405682,-0.005574906,-0.149925489,-0.336040474
TCGA-49-6742,0.233664317,-0.432534012,0.04928274,-0.219827041,-0.258538049,-0.158572197,-0.065772645,0.130528786,0.022936178,0.001587059,-0.188876114,0.239677508,0.291175436,0.068319259,0.210239906,0.278896179,0.318335296,0.103407656,-0.348525131,0.007231396,-0.118800397,-0.206584728,-0.224883698,0.246768823,-0.073843474,-0.009518133,-0.179821596,0.118259402,0.021804454,0.363472581,0.368149898,-0.173695708,-0.210612409,0.264700646,0.003574259,0.332273552,0.166600431,-0.093471349,0.080724196,0.219471359,0.248434443,-0.039740568,-0.07217261,-0.027038628,-0.172249521,0.059810699,-0.093633896,0.270371671,0.068319259,-0.312840483,-0.456650571
TCGA-49-6743,0.062280273,-0.068790847,0.227570389,-0.18623755,0.081958502,-0.22196154,0.024681587,0.146858025,0.256603206,-0.018650895,5.19E-05,-0.064290292,0.473762615,0.041039631,0.01665745,-0.061348055,0.476681459,0.2268729,-0.178606072,0.160247663,0.149106094,-0.005231582,0.168034443,-0.372282174,-0.192192384,-0.096344741,0.012179504,0.361606429,0.335695022,0.095845956,-0.156751822,0.02760027,0.05800115,-0.293639521,-0.146898695,-0.321420882,-0.046883395,0.218115072,0.317791467,0.185084088,0.237301564,0.248645353,0.095663804,0.156441707,0.210886118,-0.03328143,-0.069331808,0.14995727,0.041039631,0.184221581,0.373616553
TCGA-49-6744,0.171476547,0.430643297,0.249402315,0.469998841,0.352959686,0.446620335,0.271472692,0.058728224,-0.262361247,0.349918308,0.417472292,-0.346709907,-0.430983376,0.106021621,0.106422681,-0.153506967,-0.423157394,-0.06737326,0.230426402,0.236848643,0.197875029,0.349735667,0.470085315,0.530019102,0.518398712,0.113399671,0.382521878,-0.018833377,-0.272796616,-0.370225811,-0.180427349,0.277323443,0.250726702,-0.216630912,-0.036975133,0.089884711,-0.000627983,-0.007344296,0.22464688,0.222779639,-0.109083672,0.255048551,0.346056226,-0.098044205,0.425159039,0.072077388,0.012587573,0.176805413,0.106021621,0.431826811,0.552482658
TCGA-49-6745,0.16124945,0.434912066,0.287433869,0.452792684,0.343007892,0.333665513,0.343916842,-0.1594161,-0.153097061,0.229344107,0.361792283,-0.181887268,0.361492156,0.308822829,0.304098262,-0.051895541,0.379538325,0.154298749,0.399770529,0.091263053,0.241641571,0.379975674,0.344972795,0.482258923,0.469612059,-0.10082552,0.366286865,0.415071415,0.22996424,0.306908968,0.294710144,0.096150631,0.260818885,-0.189093703,0.263446956,-0.207684831,-0.048705249,0.281082602,0.304561064,-0.098002129,0.044167002,0.340337275,0.368780921,-0.072472484,0.411632278,0.060837111,0.120300633,-0.022168978,0.308822829,0.415858164,0.480244017
TCGA-49-AAQV,-0.003089353,-0.197037181,-0.335120773,-0.46075802,-0.201682086,-0.178584116,-0.234028579,0.060280026,-0.210981583,-0.183096129,-0.268046746,0.123307421,0.049459127,-0.170695904,-0.205498082,-0.016109759,-0.159089077,0.211419984,-0.228605443,-0.186817183,-0.143533472,-0.210052039,-0.276951191,0.336708382,0.121609903,0.119988304,-0.300331534,-0.302943187,-0.000903762,0.105214192,0.448992285,-0.1188585,-0.143725047,0.353429778,-0.182035624,-0.078521015,0.087462509,-0.207610692,-0.306743388,0.11985537,0.10499481,-0.569018698,-0.264975606,0.063381075,-0.455680138,0.072165356,-0.177482489,-0.088282114,-0.170695904,-0.216049844,-0.479200728
TCGA-49-AAR0,-0.05246326,-0.140185186,-0.399107837,-0.337101444,-0.112742137,0.01519972,-0.231921736,0.043366458,-0.037933559,0.010341883,-0.196391207,0.200811684,-0.062814932,-0.157775904,0.100203712,0.078933822,-0.205864116,-0.135895426,0.023847288,-0.129114691,-0.124032496,-0.201433045,-0.172284344,-0.336605433,-0.305114314,0.283616805,-0.184811355,-0.375925311,-0.062536756,-0.020093206,0.241065846,0.203994861,-0.01757261,0.217989401,0.002277695,0.457727507,-0.024930582,-0.241143615,-0.562615289,0.531905458,0.157620706,-0.412133425,-0.157466496,-0.213881341,-0.358286451,0.205062808,-0.04730349,0.206218332,-0.157775904,-0.259923531,-0.344414835
TCGA-49-AAR2,-0.094075557,-0.161735072,-0.482147881,-0.326553872,-0.308061737,-0.163553087,-0.276416629,0.021536248,-0.231195428,-0.094489095,-0.272395239,0.109126632,-0.031367718,-0.344060776,-0.152275374,-0.072680127,-0.057488859,-0.149946668,-0.485409521,-0.232170261,-0.280234636,-0.247389445,-0.304092448,0.373900769,0.023444134,0.175749765,-0.32827354,-0.341115743,-0.325110921,-0.300519442,0.135016043,0.008430664,-0.372287134,0.107994373,-0.150753758,0.185999549,-0.078668429,-0.226678999,-0.541563685,0.129160339,0.198877481,-0.530184847,-0.427387427,-0.262207675,-0.465262079,-0.108417624,-0.065782337,0.019162913,-0.344060776,-0.327265965,-0.433951434
TCGA-49-AAR3,-0.330373031,0.552627977,-0.168163213,0.16265327,0.250065046,0.334864062,0.177346378,-0.261647873,-0.258279228,6.91E-05,0.295946611,0.171794836,0.486132817,-0.205516276,-0.147419851,-0.318047032,0.423709897,-0.131281429,-0.135788654,-0.213428582,-0.197507735,0.260302075,0.380243457,0.542029223,0.525324056,-0.085872486,0.123903908,0.216180408,0.08421547,0.26710941,0.471491321,0.117822089,-0.11986536,-0.272123846,0.004355196,-0.36892099,-0.318909344,0.099717091,-0.362215587,0.286573023,0.023694176,-0.046510977,0.295290629,-0.074144962,-0.21250809,-0.007552791,-0.050936958,-0.125505196,-0.205516276,0.372453796,0.387409972
TCGA-49-AARE,-0.165891435,-0.239847962,-0.289845242,-0.492554733,-0.036289022,-0.040852838,-0.123230943,-0.095115167,0.219482252,-0.117215099,-0.313725324,0.159529522,0.171355213,-0.157398417,-0.129977068,-0.161846711,0.092715544,0.054323425,-0.405940267,-0.197952614,-0.133721001,-0.189077168,-0.241240232,-0.325790523,-0.322532344,0.145208081,-0.323717233,-0.119827087,0.171021593,0.134615817,0.411360775,0.090702817,-0.274486788,-0.011003519,-0.144972736,0.101311768,-0.042317623,-0.10598025,-0.333126982,0.234414576,0.128785104,-0.404064914,-0.334781569,0.03454171,-0.410949719,-0.097754148,-0.333476643,-0.007561986,-0.157398417,-0.347794796,-0.162692797
TCGA-49-AARO,-0.368332517,0.274744165,-0.378653464,0.424235046,0.325735297,0.167933254,0.120306462,-0.265635153,-0.300435772,0.201838049,0.162104396,-0.28836238,-0.397752837,-0.2232714,-0.17564696,-0.305446471,-0.37704941,-0.139194902,0.200608779,-0.250977279,0.160864006,0.16111154,0.296096286,0.149904585,0.140602811,0.18556045,0.207599205,-0.211955703,-0.400732056,-0.546438139,-0.49116275,0.292996668,-0.026430267,-0.516137763,-0.072022184,-0.119779089,-0.310544666,-0.178273921,-0.486254741,-0.339807228,0.059948481,0.014291876,0.238185745,-0.463820665,-0.19940176,-0.228588075,0.277721937,-0.206938722,-0.2232714,0.283977317,0.425645656
TCGA-49-AARQ,-0.204435717,-0.119158443,-0.372314934,-0.490867613,-0.248165831,0.046381663,-0.239277831,-0.045465072,0.000677845,-0.32972404,-0.331056326,0.10367753,0.32517623,-0.212102679,-0.111981643,-0.056631816,0.234441704,-0.023955425,-0.248056922,-0.285357932,-0.232193016,-0.232725112,-0.1840902,0.261219571,0.099223726,0.163812406,-0.342166141,-0.163960613,0.056390376,-0.150163898,0.084861733,-0.210886317,-0.351683255,0.025507597,-0.048941581,-0.24541777,-0.069746462,-0.076498089,-0.463158683,0.031826034,0.181492939,-0.536111109,-0.340916871,-0.21138208,-0.366325414,0.027420417,-0.282625543,-0.033082339,-0.212102679,-0.309718655,-0.448727238
TCGA-4B-A93V,-0.027370021,-0.16720742,-0.157659908,0.101850966,-0.32558653,-0.402739583,-0.134640032,0.036735822,0.030644653,-0.092910277,-0.181939828,0.290541874,0.226395841,-0.041679845,-0.122491001,0.137112618,0.139435287,0.200402331,0.037496016,-0.119588604,0.169745949,-0.069377725,-0.339027825,-0.475052348,-0.321301971,-0.157269268,-0.217154987,-0.190393585,0.221940097,0.417602641,0.584206582,-0.164918731,-0.147938606,0.430511314,-0.01181458,-0.146998175,0.051304462,-0.162430867,-0.310819212,0.391256602,0.183859526,-0.205799922,0.154722479,0.290727436,-0.350708712,0.138530888,0.190066272,0.11907654,-0.041679845,-0.248473773,-0.290670739
TCGA-50-5044,-0.00804907,0.264602363,-0.043637506,0.473719159,0.283491237,0.016101084,0.262114897,-0.154967772,-0.173552353,0.366089934,0.134366137,0.191543155,0.239493533,-0.023644271,0.120906224,-0.105904396,0.174441848,0.227177048,0.250039566,-0.062890873,0.287588643,0.189266295,0.141798333,0.364249782,0.208685936,-0.08493832,0.152289337,-0.018170224,0.131290347,0.424249703,0.381819712,0.2177782,0.120558863,0.242310484,0.338072176,0.270227501,-0.154169623,0.093560378,-0.222073782,0.360849855,0.020256234,0.222009916,0.186849362,0.164496167,0.017016149,0.172035285,0.078646254,-0.027105055,-0.023644271,0.030575795,0.518251838
TCGA-50-5045,0.140851196,0.541776111,-0.162472497,0.333760635,0.103407066,0.019517977,0.272279658,0.000702745,0.025090822,0.372061952,0.399722311,0.191276913,-0.24233631,-0.240059667,-0.05394536,0.100419709,-0.407265078,-0.067896986,-0.162259561,0.011729871,0.141913344,0.321538189,0.470921388,0.372025263,0.405441874,0.050144923,0.382539019,-0.468143939,0.006269608,0.106100151,-0.151463139,0.279126298,0.032367078,0.409028266,0.047414592,0.300960797,0.086552965,-0.00696822,-0.243978792,0.275797966,-0.079727634,0.044765912,0.389230487,-0.125656589,-0.258589329,0.124453119,-0.280390421,0.175378799,-0.240059667,0.408451453,0.508519821
TCGA-50-5055,0.003439446,0.565803122,-0.13310282,0.223731298,0.123413342,0.159457861,0.248842403,-0.06297773,-0.167803455,0.266730192,0.321252413,0.03352499,-0.320518286,-0.158633237,-0.085391511,-0.228545158,-0.426353231,-0.2554457,-0.086106505,-0.170118605,-0.09532795,0.2675688,0.412335126,0.399501102,0.432586614,0.125586844,0.379783327,-0.436656836,-0.225597044,0.036895254,-0.248742985,0.272127762,-0.161661384,0.305390423,0.131649849,0.203242438,-0.065486413,-0.004103164,-0.312603014,0.109603491,-0.094000194,-9.54E-05,0.335584086,-0.17050581,-0.102340196,0.029412237,-0.140890858,0.027392497,-0.158633237,0.357417754,0.443714912
TCGA-50-5066,0.177011675,0.4546296,-0.095578719,0.069232499,-0.271496763,-0.138871414,0.208599752,0.011710853,0.144343807,0.058403681,0.23305728,0.279387207,0.301955986,-0.323601033,-0.045013694,0.274283539,-0.051198311,0.173575758,-0.432027293,-0.125148588,0.244213173,0.136033767,0.234884769,0.104592317,0.218874832,-0.017694826,0.22075338,-0.413522925,0.344898914,0.445040302,0.079661087,-0.033815345,-0.181087583,0.47008414,0.005885494,0.305957787,0.028245364,-0.096496134,0.005981783,0.313401013,0.275793952,-0.199322416,0.250055923,0.031415607,-0.214146123,0.186809009,-0.431979162,0.207769111,-0.323601033,0.304617512,0.334206363
TCGA-50-5068,0.141525137,0.419236215,-0.046069543,-0.238368186,-0.32677583,-0.378170123,0.144157926,0.288860807,0.118197728,-0.045106174,0.1603607,0.220926523,-0.05005598,-0.283421191,-0.108161759,0.311528411,-0.314581052,-0.006813767,-0.403368083,-0.08620825,0.010931228,0.058400701,0.226541643,0.395094551,0.376286199,-0.016418349,0.175102542,-0.494195326,0.040712788,0.182167886,-0.077037685,-0.196273195,-0.116738446,0.451863678,0.013491916,0.124683013,0.194823686,-0.099766721,-0.029469339,0.187589803,0.063436073,-0.193065282,0.165728146,-0.146667825,-0.203801328,-0.00207057,-0.471479153,0.039477819,-0.283421191,0.220394618,-0.043783796
TCGA-50-5931,-0.190742066,-0.561936739,-0.221121957,-0.328093201,-0.088458493,-0.185112064,-0.194850434,-0.345612852,-0.195910178,-0.374944259,-0.429942835,0.292714155,0.608726565,-0.169840788,-0.177052452,-0.190927872,0.544630635,-0.014850756,0.155619991,-0.203967611,0.078233491,-0.307087968,-0.555430946,-0.549056489,-0.558510762,0.16833179,-0.325910616,0.274781223,0.019725383,0.564462531,0.537374154,-0.103096242,-0.19398061,0.096553226,-0.148596415,-0.03127146,-0.070358581,-0.038788743,-0.164229829,0.029596731,0.255150463,-0.086279158,-0.350777272,0.240201892,-0.119386652,-0.053136718,0.193065916,-0.338533713,-0.169840788,-0.542073117,-0.007543396
TCGA-50-5942,-0.096182716,-0.235863397,0.115584811,-0.208695423,-0.002655112,0.143266692,-0.188161648,0.249500842,-0.304352046,-0.002045379,-0.267040707,-0.299052104,-0.550524592,0.09108285,-0.090712082,-0.049983071,-0.494748855,-0.369087639,0.353892118,0.039664628,-0.264348235,-0.029315179,-0.141334304,-0.305520204,-0.300687131,0.170721504,0.069508121,-0.117384579,-0.510094288,-0.412097116,-0.51930242,0.078372197,0.277429639,-0.401321315,0.019310768,0.245606789,-0.016570899,-0.303884635,-0.044537507,-0.434246084,-0.1037692,0.382581783,-0.222084796,-0.381622921,0.375000788,-0.334844502,0.11687009,-0.059611243,0.09108285,-0.136227042,-0.015629783
TCGA-50-5946,-0.189874436,-0.522016606,-0.073597917,-0.065441025,-0.19320241,-0.223719519,-0.308523994,-0.210013788,-0.235334683,-0.433947972,-0.46669388,0.212737205,0.55455105,-0.193773359,-0.11890569,-0.304912178,0.576993421,-0.130096128,-0.21548529,-0.198769424,-0.214720452,-0.404466631,-0.497237104,-0.261289169,-0.374210732,0.004026058,-0.418036424,0.427900714,-0.17271904,0.229763359,0.240153543,-0.113813979,0.182957211,-0.300182711,-0.330388731,-0.251607737,-0.102054316,-0.016528536,-0.083407876,-0.492270452,0.247222118,-0.151155713,-0.464075538,0.113188629,-0.053667942,-0.189087946,-0.032226471,-0.373870068,-0.193773359,-0.482944585,-0.369620239
TCGA-50-6593,0.208810258,-0.121591856,0.005286691,0.482138937,0.391305615,0.112674378,0.044755057,0.137983803,0.328624572,0.227964662,0.07673172,-0.155041125,-0.126951025,-0.002735727,-0.019480388,-0.039686234,-0.096292536,0.088388097,0.320383269,-0.041266016,0.034634128,0.038372594,-0.006201841,-0.437728194,-0.392474763,0.001735943,0.215714079,0.252765277,0.095014878,-0.18304738,0.095827462,0.34472974,0.319276862,-0.084422383,-0.098298986,0.010090415,0.120152327,-0.026544732,-0.146108786,0.124300399,0.027249312,0.300633242,-0.092149609,-0.196650433,0.121544719,0.0643812,-0.021258327,0.134954248,-0.002735727,0.055779243,0.520539745
TCGA-50-6594,0.239824124,-0.192396847,-0.048665023,-0.172065358,0.049195093,-0.186260239,0.081163748,-0.177827275,-0.197666299,-0.164524539,-0.08929296,0.276328391,0.408121654,-0.157136789,-0.201836996,0.141230129,0.253854446,0.358499012,-0.29380215,-0.025519839,-0.010559986,-0.152127424,-0.278446884,-0.005833244,-0.070002523,-0.206480401,-0.138519479,0.155674375,0.290801203,0.386182236,0.432488648,-0.08750604,0.002528733,0.443234919,-0.071195349,0.01458127,0.208039288,0.076977653,0.466805473,0.078248651,0.040762926,-0.258182759,-0.220002587,0.36444504,-0.226129107,0.05235598,-0.493859786,-0.007284705,-0.157136789,-0.251705452,-0.032555095
TCGA-50-7109,-0.098899875,-0.015134292,0.109002986,0.102119392,-0.257983283,-0.140295172,-0.301711666,-0.079756597,-0.149460003,-0.311302215,-0.155166379,0.12656293,0.354225211,-0.257958739,-0.20239439,-0.08164958,0.36570552,-0.162866403,0.198638288,0.035747475,-0.175934048,-0.181026903,-0.126366194,-0.264578805,-0.180649343,-0.272456518,-0.207758865,0.018985418,0.035096898,0.280119128,0.266273908,-0.251506446,0.124008122,0.071756103,-0.278724343,-0.021190267,-0.114028611,0.043221315,0.274614722,-0.210053209,0.292581175,0.130005082,-0.313374942,0.248801907,-0.045453335,-0.084410208,0.331449809,-0.253465997,-0.257958739,-0.231345167,-0.196406226
TCGA-50-8457,-0.176025082,0.238411879,-0.075900346,-0.180936879,0.13350595,0.060725302,-0.018409917,0.022394424,-0.169406965,0.04916504,0.022727619,-0.31038335,-0.570805509,0.077026873,-0.121263408,-0.227743362,-0.510688112,-0.425471307,0.349377515,0.027927964,-0.131877564,0.116643239,0.120829424,-0.151307012,-0.035031756,0.13083814,0.150461259,-0.084146855,-0.500520868,-0.527307585,-0.429248457,0.307562541,0.259440028,-0.473034541,0.121475524,0.039720692,-0.150022416,-0.225386226,-0.431978982,-0.41885738,-0.20103528,0.134623326,0.114588166,-0.335339031,0.304408104,-0.278971739,0.329026144,-0.127544996,0.077026873,0.097590934,-0.054653012
TCGA-53-7624,-0.150834683,-0.205147153,0.106474455,-0.167101563,-0.110268934,0.019252924,-0.033147232,-0.176791698,0.012163029,-0.315117595,-0.060192795,0.211621032,0.58421871,0.044120061,0.059414108,-0.228125775,0.558039734,0.041173899,-0.399340884,-0.002876141,0.069695484,-0.153009115,-0.198948801,0.46798282,0.301027477,-0.020272504,-0.313824222,0.379691309,0.33901559,0.400328224,0.34010849,-0.143186189,-0.436692481,-0.018325231,-0.123545486,0.133468792,-0.112190895,0.125769426,0.125876566,0.122834533,0.294694987,0.120881732,-0.066065922,0.158603612,-0.034431036,0.054284187,-0.268422465,-0.180195433,0.044120061,-0.212235887,-0.213891551
TCGA-53-7626,-0.18099416,0.458353243,0.128445765,0.049421564,0.166926092,0.357506502,0.245676431,0.021823054,-0.242547538,-0.028823095,0.298413312,-0.40909874,-0.390080936,0.187006306,-0.009307009,-0.289788865,-0.226771259,-0.443481951,0.576015897,0.173142199,0.078875058,0.310887243,0.451329471,0.299789095,0.320053257,0.13154875,0.343206264,0.246492075,-0.411431156,-0.48144637,-0.445285295,0.346255691,0.258907895,-0.529870334,0.101133932,-0.053038799,-0.174583923,0.000164368,-0.067817228,-0.397337365,-0.125845554,0.433917782,0.504066861,-0.332245554,0.369215209,-0.071645693,0.056951844,-0.182844709,0.187006306,0.464554671,0.024345045
TCGA-55-1596,0.222784245,-0.270331242,0.002016481,-0.263364849,-0.308881915,-0.111236824,-0.077567695,0.027902156,0.343561661,-0.24995758,-0.144302077,0.317592833,0.516718396,-0.096754757,-0.025434337,0.288542117,0.366636156,0.139208593,-0.292958284,-0.048171587,-0.314118781,-0.175724826,-0.123096513,0.569922784,0.27979867,-0.102821186,-0.333475865,-0.144187638,0.400339774,0.405311082,0.410640575,-0.335806454,-0.13788684,0.450073543,-0.277550554,-0.113493104,0.259414735,-0.025193812,0.105029195,0.025007266,0.33799536,-0.479279587,-0.389804067,0.377842463,-0.438322413,0.074186321,-0.309683831,0.155329031,-0.096754757,-0.302659473,-0.429070827
TCGA-55-5899,0.231397159,-0.188781359,-0.06436207,0.291739036,-0.182336409,-0.219952585,-0.113914199,0.203534059,-0.004167449,-0.062924186,-0.059935579,0.259303334,0.521748794,-0.211017925,-0.030543429,0.245192852,0.458936736,0.113123213,0.00842439,-0.09577252,-0.127723654,-0.142890647,-0.270708859,-0.44494248,-0.3456718,0.000899684,-0.029169438,0.083957444,0.390098973,0.393669426,0.470045539,-0.046784501,-0.261932615,0.48094085,-0.302165783,0.400069064,0.142083109,0.105441007,0.250826378,0.205388442,0.270211558,-0.240238725,-0.365931105,0.147216488,-0.229177791,0.150603588,0.284298416,0.202993522,-0.211017925,-0.275862234,0.166049328
TCGA-55-6543,0.140142112,-0.058959473,0.364016417,0.2328227,-0.023328111,-0.095475719,0.177146879,0.153638164,-0.031689448,0.111721204,0.219862745,-0.097307428,-0.547488589,0.245507637,0.084787122,0.049293022,-0.488285283,0.190713678,0.03320537,0.273961754,0.23067689,0.142998484,0.343369941,-0.064089149,0.099270081,-0.062246178,0.220823155,-0.131950953,0.0841088,-0.332675727,-0.258298341,-0.040551278,0.142076577,-0.087961045,0.32473439,-0.091225851,-0.074836828,-0.179904372,0.375954379,-0.064353698,-0.116151484,0.321554929,0.340958014,0.259471384,0.26588201,0.000788099,-0.245484155,0.124873778,0.245507637,0.341699203,0.177592896
TCGA-55-6642,-0.181806443,0.210422628,0.251861748,0.48023451,0.24028363,0.174486087,0.04225222,-0.151077162,-0.154411006,0.09334829,0.072747884,-0.39907398,-0.084751094,0.133417939,-0.156832814,-0.232000835,0.182506911,-0.070325095,0.3989343,0.128994761,0.230190891,0.127341346,0.114832767,-0.190077134,0.062370879,-0.077219943,0.22114103,0.287665898,-0.003936372,-0.201702415,-0.301175922,0.177388245,0.234116412,-0.365009978,-0.259212565,-0.11088506,-0.216384824,0.035282812,0.241659106,-0.45917221,-0.036194934,0.284822823,-0.165917197,0.235695267,0.352083601,-0.147812837,0.275430119,-0.246402849,0.133417939,0.10166044,0.548284028
TCGA-55-6970,0.316414151,0.214429277,0.306414842,-0.192228727,-0.1588425,-0.163296688,-0.077626943,0.102587761,-0.238530599,-0.02587589,0.180189946,-0.210203805,0.162597087,0.087597123,0.090116603,0.242245083,0.280715944,-0.013005828,-0.019880053,0.215971974,0.098459193,0.161149979,0.059267321,0.089282408,0.220971001,-0.080264942,0.157806811,0.290539596,0.214362106,0.281219074,0.138977462,-0.261471864,-0.207950493,0.353279643,-0.042270784,0.130989487,-0.019917612,0.164550658,0.39504767,0.356438847,0.072136159,0.092884006,0.186315445,0.312334934,0.134451151,0.084054143,0.089019061,0.223436461,0.087597123,0.198624031,-0.293861815
TCGA-55-6971,-0.337000159,0.498380171,-0.10098372,0.196386465,-0.158028476,0.280629233,0.031900757,-0.245683455,-0.214025164,0.041819996,0.377179848,-0.349877729,-0.120077959,-0.093981421,-0.059978681,-0.399085424,0.155333147,-0.250141936,0.136573922,-0.011845971,0.112437303,0.3397831,0.437302101,0.290520747,0.430903838,0.100701029,0.311502529,0.070709768,-0.120883625,-0.31224294,-0.31383174,-0.053236786,-0.237548121,-0.580812945,-0.132022681,0.166161,-0.287867045,0.086892152,-0.006909503,-0.3379455,0.122812429,0.004377048,0.330126333,-0.133538548,0.198512484,-0.148047344,0.200873842,-0.138460834,-0.093981421,0.474707035,0.252443851
TCGA-55-6979,-0.236820359,0.604032895,-0.037704909,0.357891831,0.099060858,0.319905849,0.213344545,-0.197521729,-0.070607798,0.17031838,0.420232926,-0.031565915,0.329554304,-0.132893212,-0.147586032,-0.250252786,0.308723656,-0.128599014,0.325992123,0.01481134,-0.091379262,0.343248249,0.507270621,0.620063021,0.593450841,0.02750031,0.406622922,0.271677197,0.074915763,-0.13679019,-0.304024628,-0.090411394,-0.018909194,-0.291498847,-0.040338534,-0.289232437,-0.182597908,0.067681393,-0.09954346,-0.207552446,0.080466088,-0.052400117,0.314971808,-0.16273859,0.172332777,0.012061547,0.03945825,-0.092565025,-0.132893212,0.500254602,0.393574902
TCGA-55-6980,0.004784371,0.29349215,0.045029059,0.503947036,0.361430457,0.303873483,0.366351521,0.118498786,-0.30558815,0.419894148,0.319924295,-0.350694495,-0.618721759,0.072830836,0.092133521,-0.094136145,-0.528807543,0.163911547,0.426930965,0.068087164,0.404429681,0.339913934,0.324294422,0.234793083,0.301466128,0.255271392,0.374629081,-0.219803961,-0.213758672,-0.418956144,-0.461391415,0.419351659,0.290516877,-0.300011263,0.21097553,-0.021575219,0.171405934,-0.101639911,0.074533501,-0.034550842,-0.077602879,0.437220614,0.428588434,-0.322277683,0.302411788,0.050616102,0.159413634,0.032676758,0.072830836,0.337242529,0.583731063
TCGA-55-6982,0.100196601,0.252759713,0.303396718,0.416785983,0.300720486,0.231577524,0.245407547,0.12004361,0.43051036,0.308938542,0.318416123,-0.281970575,0.016702698,0.214416343,0.245610973,0.166236676,0.059528953,0.359612435,0.233361319,-0.096667177,0.296973118,0.214442477,0.344339439,0.425005837,0.368747185,0.072625063,0.260166597,0.055664159,0.377891719,-0.085400281,-0.083798323,0.195215826,-0.060313374,-0.11787907,0.096591576,0.0480348,0.145726292,0.032487997,0.367823817,0.144902388,-0.087157087,0.18710661,0.16270487,-0.043834036,0.1774631,0.11471006,-0.103375637,0.220205174,0.214416343,0.323199293,0.578248397
