"","logFC","logCPM","PValue","FDR","group","genesymbol","adj.P.Val"
"ACVRL1",0.034964589058271,5.20620246201683,0.744342639493604,0.908302417255585,"High vs Low","ACVRL1",0.908302417255585
"ATG9A",0.0190063331950809,6.47837232291571,0.744396242234468,0.908302417255585,"High vs Low","ATG9A",0.908302417255585
"LAMTOR2",-0.0290185399486341,5.86243566787544,0.744424349739836,0.908302417255585,"High vs Low","LAMTOR2",0.908302417255585
"VN1R2",0.183251183130301,-4.33876750029565,0.744484254470915,0.908302417255585,"High vs Low","VN1R2",0.908302417255585
"ULBP1",-0.0630918519810013,0.888450454508441,0.74450023195612,0.908302417255585,"High vs Low","ULBP1",0.908302417255585
"CHTF8",0.0172004041416513,6.65409538399976,0.744542601564019,0.908302417255585,"High vs Low","CHTF8",0.908302417255585
"CHRNE",-0.0512131214311986,0.46507182205737,0.744623881781101,0.908302417255585,"High vs Low","CHRNE",0.908302417255585
"CWC15",0.0224847827591848,5.65522148409615,0.744651537659553,0.908302417255585,"High vs Low","CWC15",0.908302417255585
"METTL7A",0.0415142817497257,6.4495743312141,0.744652996521708,0.908302417255585,"High vs Low","METTL7A",0.908302417255585
"DSC1",0.090642614236236,-2.90016633763211,0.74474430015816,0.908355072924291,"High vs Low","DSC1",0.908355072924291
"CHCHD4",0.0243655830177401,3.72464102981428,0.744827199563926,0.908397471916942,"High vs Low","CHCHD4",0.908397471916942
"SSBP2",0.0379915400833351,4.25289755448891,0.744891335056826,0.908398695376156,"High vs Low","SSBP2",0.908398695376156
"FAH",-0.0349947437339327,5.15577632587638,0.744975629827882,0.908398695376156,"High vs Low","FAH",0.908398695376156
"ACSM4",-0.0838762308595212,-2.11341507042659,0.744976135875091,0.908398695376156,"High vs Low","ACSM4",0.908398695376156
"LYRM1",-0.0305055054771833,4.79358395761822,0.745062479557116,0.908398695376156,"High vs Low","LYRM1",0.908398695376156
"CCDC82",-0.0225995861216355,4.65149454707808,0.745088802662165,0.908398695376156,"High vs Low","CCDC82",0.908398695376156
"EIF2AK4",-0.0216673834386588,6.04314120650137,0.745153092851127,0.908398695376156,"High vs Low","EIF2AK4",0.908398695376156
"LRRC8D",-0.0233054286830246,5.11532793037235,0.745181712493677,0.908398695376156,"High vs Low","LRRC8D",0.908398695376156
"CD48",-0.0549196904610321,4.78172114660593,0.745213300997206,0.908398695376156,"High vs Low","CD48",0.908398695376156
"DLGAP5",-0.0552877311120383,4.10960397814217,0.745341052821601,0.908419677565103,"High vs Low","DLGAP5",0.908419677565103
"FECH",-0.0345499037480788,5.10115338600673,0.745357537688616,0.908419677565103,"High vs Low","FECH",0.908419677565103
"SMCO3",-0.0524484537297677,-0.350061008604699,0.74537492911971,0.908419677565103,"High vs Low","SMCO3",0.908419677565103
"FLI1",-0.0371708814188914,4.62813286664119,0.745521405792582,0.908522430668814,"High vs Low","FLI1",0.908522430668814
"FGFR4",-0.0637744244113931,3.94444814960001,0.745555527599876,0.908522430668814,"High vs Low","FGFR4",0.908522430668814
"ARMC9",-0.0474977292441293,5.08189893803644,0.745705801571238,0.908646876829006,"High vs Low","ARMC9",0.908646876829006
"ZFP1",0.0261796456896512,3.3898001435938,0.746060654553157,0.909020571543945,"High vs Low","ZFP1",0.909020571543945
"VAPB",0.0238949403166918,6.18693501508718,0.746208674348038,0.909142223101673,"High vs Low","VAPB",0.909142223101673
"VASH2",0.0470545350529517,2.42745971462996,0.746406284020783,0.909324272805436,"High vs Low","VASH2",0.909324272805436
"MAP2K3",0.0256149273667152,6.15167428917943,0.746502076871489,0.909333585255897,"High vs Low","MAP2K3",0.909333585255897
"SCN7A",0.0624643887091241,4.22454214036568,0.746548415455443,0.909333585255897,"High vs Low","SCN7A",0.909333585255897
"SERF1A",0.0737505127343464,-2.84035326096855,0.746558488493965,0.909333585255897,"High vs Low","SERF1A",0.909333585255897
"TCEAL3",-0.0294486049775734,4.42001884020967,0.746677771170857,0.909420176827497,"High vs Low","TCEAL3",0.909420176827497
"TIAM2",0.0290222616015136,2.65318641550319,0.74678059007451,0.909486706375998,"High vs Low","TIAM2",0.909486706375998
"COX15",0.0226162615168796,5.61202450683732,0.746864955196921,0.909530754357324,"High vs Low","COX15",0.909530754357324
"NUGGC",-0.0589263789568138,1.61384058771596,0.74696528505565,0.909594237225603,"High vs Low","NUGGC",0.909594237225603
"ZDHHC9",-0.0373829361677743,7.88132635348577,0.747066259750356,0.90965512108507,"High vs Low","ZDHHC9",0.90965512108507
"PRDM2",-0.020498899635792,5.90097107003403,0.747111691044327,0.90965512108507,"High vs Low","PRDM2",0.90965512108507
"XCL2",-0.0626498991799813,-0.240342443771817,0.74734536461966,0.90984645720631,"High vs Low","XCL2",0.90984645720631
"PRPSAP1",0.0189353412503986,5.38528970567604,0.747396749946976,0.90984645720631,"High vs Low","PRPSAP1",0.90984645720631
"DYRK1B",0.0294690812728869,4.79506810718634,0.74741347992222,0.90984645720631,"High vs Low","DYRK1B",0.90984645720631
"TTLL6",0.0797353324502006,0.555193833112143,0.747639909564123,0.910001492671315,"High vs Low","TTLL6",0.910001492671315
"PTAR1",-0.0256603334756581,5.57098530510637,0.747660864810657,0.910001492671315,"High vs Low","PTAR1",0.910001492671315
"WBP11",0.0236853975176033,6.57483057385672,0.747685503887909,0.910001492671315,"High vs Low","WBP11",0.910001492671315
"FAM32A",0.0186744612824685,6.18273568402932,0.747753358697428,0.910025385784804,"High vs Low","FAM32A",0.910025385784804
"FOXF1",0.0436888136520686,3.29777064743342,0.747858037827744,0.910094088595302,"High vs Low","FOXF1",0.910094088595302
"RGS13",-0.0636024574395245,0.657229702284383,0.748100225322291,0.910330110398307,"High vs Low","RGS13",0.910330110398307
"HTN3",-0.173728166555294,-4.56203353858679,0.748353442189766,0.910383107738406,"High vs Low","HTN3",0.910383107738406
"PLA2G2C",0.0688449284962055,-0.87401123768875,0.748359323071587,0.910383107738406,"High vs Low","PLA2G2C",0.910383107738406
"FCHSD2",0.0216179409470865,5.59972106437966,0.748403745076155,0.910383107738406,"High vs Low","FCHSD2",0.910383107738406
"STK16",-0.0244203532982327,5.22381548784761,0.74842732961937,0.910383107738406,"High vs Low","STK16",0.910383107738406
"RNASEK.C17orf49",0.0360047155629117,-0.977820859070177,0.748469028131345,0.910383107738406,"High vs Low","RNASEK.C17orf49",0.910383107738406
"BAK1",0.026593772456805,5.15503569972788,0.74850333313833,0.910383107738406,"High vs Low","BAK1",0.910383107738406
"CTD.2006C1.13",0.0657478083521712,-2.82964090022565,0.748523698402877,0.910383107738406,"High vs Low","CTD.2006C1.13",0.910383107738406
"MOCS1",0.0357960333299179,3.85668089346999,0.748573635482734,0.910383107738406,"High vs Low","MOCS1",0.910383107738406
"LAMTOR1",-0.0244193308919071,6.75510083332764,0.748577959979696,0.910383107738406,"High vs Low","LAMTOR1",0.910383107738406
"ZNF157",-0.06849291689947,-2.03313350571446,0.748661660309146,0.910426227071394,"High vs Low","ZNF157",0.910426227071394
"TPD52L2",-0.0233599371471641,7.42674024370423,0.748725349870425,0.910432633329966,"High vs Low","TPD52L2",0.910432633329966
"PFN1",-0.0222356161264421,9.28922245165082,0.748763418434692,0.910432633329966,"High vs Low","PFN1",0.910432633329966
"NANOS3",0.0580242850782303,-0.625235144442379,0.748846026535172,0.910474413165725,"High vs Low","NANOS3",0.910474413165725
"CHPT1",-0.0402064489407104,5.16166442252738,0.748970351784265,0.910538603200627,"High vs Low","CHPT1",0.910538603200627
"ZNF329",0.0293283033740128,3.55425688405147,0.749007285202308,0.910538603200627,"High vs Low","ZNF329",0.910538603200627
"CBX3",-0.0264219199275994,7.88976473304418,0.749043573530101,0.910538603200627,"High vs Low","CBX3",0.910538603200627
"CAPZB",-0.0195839423311667,8.00396624557099,0.749229676072405,0.910649366156716,"High vs Low","CAPZB",0.910649366156716
"AKAP5",0.040247292378631,2.37400723855931,0.749231204437983,0.910649366156716,"High vs Low","AKAP5",0.910649366156716
"ALDH2",0.0409283761273399,8.05791747655995,0.749318353353054,0.910696634644521,"High vs Low","ALDH2",0.910696634644521
"CYB5A",0.0484593776929549,7.55912958585085,0.749429370880989,0.910734354567477,"High vs Low","CYB5A",0.910734354567477
"COA1",-0.0251608185952132,5.78921473985307,0.749467945172868,0.910734354567477,"High vs Low","COA1",0.910734354567477
"ZNF793",-0.0436354063895438,3.04924544462575,0.749494172350851,0.910734354567477,"High vs Low","ZNF793",0.910734354567477
"GAREM",0.0381233438108838,4.80714673178523,0.749626647429534,0.910831668021057,"High vs Low","GAREM",0.910831668021057
"PAOX",0.0273364990878973,2.6372887026363,0.749717347428107,0.910831668021057,"High vs Low","PAOX",0.910831668021057
"PARS2",-0.0264092591302904,2.97871925247976,0.749731613975735,0.910831668021057,"High vs Low","PARS2",0.910831668021057
"TBC1D3",-0.149677803495676,-4.21560723323224,0.749799906981234,0.910831668021057,"High vs Low","TBC1D3",0.910831668021057
"AHSA1",-0.0219203362655136,6.65769629590767,0.74981558808262,0.910831668021057,"High vs Low","AHSA1",0.910831668021057
"C6orf57",-0.0378485818744466,3.42866691428038,0.74997549709658,0.910921763553463,"High vs Low","C6orf57",0.910921763553463
"COL11A2",0.0975537637253295,2.7805958215744,0.750014391910481,0.910921763553463,"High vs Low","COL11A2",0.910921763553463
"EMR1",0.0610198790958165,1.37259724415604,0.750034569556129,0.910921763553463,"High vs Low","EMR1",0.910921763553463
"FAM210B",0.0267161335027455,6.56060162269218,0.750217261326755,0.911085007947564,"High vs Low","FAM210B",0.911085007947564
"ZNF667",0.060477084901512,2.08879049475199,0.750311982164752,0.911141403824391,"High vs Low","ZNF667",0.911141403824391
