"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"CDKL3",41.0524240367082,0.124983133876086,0.0896959390974664,1.39340905657139,0.163496128600397,0.51644230842036,0.0866317068637551,"High vs Low","CDKL3",0.51644230842036
"UPP2",6.97679765771044,-0.219743455541764,0.206748442491865,-1.06285422464748,0.287848064534334,0.645769472077218,-0.152314556655274,"High vs Low","UPP2",0.645769472077218
"PRSS21",321.434294667364,0.480275001424494,0.295430308499536,1.62567951766279,0.104017849481571,0.423230792992816,0.332901263130812,"High vs Low","PRSS21",0.423230792992816
"MARK4",1725.43843629252,0.160790478315758,0.0674368052056721,2.38431340015844,0.0171110232862841,0.199963034370706,0.111451466705453,"High vs Low","MARK4",0.199963034370706
"PROM1",1781.62337481155,-0.545320501207682,0.300684649635944,-1.81359607771109,0.0697399347542467,0.359538464372303,-0.377987367913641,"High vs Low","PROM1",0.359538464372303
"CCDC124",2454.31308904158,0.212275883156909,0.0854681579860771,2.48368384388826,0.0130031195344053,0.174955919497329,0.147138429911084,"High vs Low","CCDC124",0.174955919497329
"CEACAM21",150.969807560717,-0.0472270306101108,0.157827710179416,-0.299231551648464,0.764763376810086,0.921690036893117,-0.0327352831136165,"High vs Low","CEACAM21",0.921690036893117
"PAFAH1B1",5936.49563677076,-0.0404125597803582,0.0546523380212277,-0.739447958560554,0.459635029654493,0.769891433552492,-0.0280118518709655,"High vs Low","PAFAH1B1",0.769891433552492
"NOS2",93.9141685061202,-0.620544948494829,0.18670504793404,-3.32366454662789,0.000888429930757333,0.0463202611924747,-0.430128981459907,"High vs Low","NOS2",0.0463202611924747
"DNAH9",316.726752772333,-0.457908473399401,0.321408134432967,-1.42469472406867,0.15424546487341,0.502885133275037,-0.317397967291304,"High vs Low","DNAH9",0.502885133275037
"KIAA0100",8927.73401701397,-0.00450335779968711,0.072978353458667,-0.0617081310588584,0.950795264663499,0.985003981585688,-0.00312148976190579,"High vs Low","KIAA0100",0.985003981585688
"SLC13A2",186.062035889807,-0.548039348441489,0.432375648670519,-1.26750743277661,0.20497390760093,0.568155221420642,-0.379871929208128,"High vs Low","SLC13A2",0.568155221420642
"GAS7",1793.72689303915,-0.0354179269276449,0.130300628560663,-0.271817007476335,0.785762727345758,0.928621879938908,-0.0245498361911752,"High vs Low","GAS7",0.928621879938908
"TRAPPC6A",1104.74988806167,0.000929761469482234,0.109164091905735,0.00851709983796774,0.993204419696255,0.998305670239971,0.00064446154116496,"High vs Low","TRAPPC6A",0.998305670239971
"MATK",264.447828997954,-0.0359811412412149,0.155160051790348,-0.231896940134002,0.816618061176645,0.939188444867521,-0.0249402266046773,"High vs Low","MATK",0.939188444867521
"CEACAM7",121.856212960166,0.0800041516958283,0.270785939646165,0.295451646419934,0.767648884986858,0.922133793944804,0.0554546521810536,"High vs Low","CEACAM7",0.922133793944804
"CD79B",483.802075402955,-0.0416194800197908,0.186487812903266,-0.223175334472819,0.823399048074756,0.942207478544596,-0.028848425232089,"High vs Low","CD79B",0.942207478544596
"SCN4A",104.52334228405,1.07161819516638,0.295631913289006,3.62483935933797,0.000289141120095163,0.0237678152280345,0.742789130616312,"High vs Low","SCN4A",0.0237678152280345
"ST7L",457.897392513152,-0.0755269023542215,0.0625759793184833,-1.20696316984228,0.227446328097371,0.590765618500127,-0.0523512594232549,"High vs Low","ST7L",0.590765618500127
"TKTL1",26.2313037021066,2.22402094939227,0.316172728281723,7.03419602784519,2.00413200394114e-12,3.02907851295671e-09,1.54157385057751,"High vs Low","TKTL1",3.02907851295671e-09
"PAX6",75.5279601518882,-0.180647729273874,0.12162681344781,-1.4852623706317,0.137474335732515,0.479034010985709,-0.125215464220742,"High vs Low","PAX6",0.479034010985709
"RPUSD1",1317.98801033978,0.334560769316243,0.100522546877425,3.32821620331803,0.000874040064919978,0.0463202611924747,0.23189985397752,"High vs Low","RPUSD1",0.0463202611924747
"RHBDF1",2312.36182398882,0.0606226095223789,0.0981716618167652,0.617516383042689,0.536894178559752,0.813613535793856,0.0420203908686233,"High vs Low","RHBDF1",0.813613535793856
"LUC7L",2265.7896941922,0.123189213605229,0.0965656298413482,1.27570455251648,0.202059978678353,0.565962716571189,0.0853882560858615,"High vs Low","LUC7L",0.565962716571189
"CACNA2D2",3568.44643433107,0.310323471665947,0.250968315385347,1.23650458102436,0.216271063971095,0.577178971048227,0.215099839446826,"High vs Low","CACNA2D2",0.577178971048227
"BAIAP3",1048.57938557026,0.0202484453703563,0.16991356971158,0.119169089347761,0.905141395233466,0.971005707340899,0.0140351528191846,"High vs Low","BAIAP3",0.971005707340899
"TSR3",2021.19390048161,0.123454948526229,0.0698932677779763,1.76633533459042,0.077339606893226,0.375156044456389,0.085572449497129,"High vs Low","TSR3",0.375156044456389
"PIGQ",2837.41256079194,0.165462840620471,0.087772836877049,1.88512581463271,0.0594128535534163,0.340561959432069,0.114690101463519,"High vs Low","PIGQ",0.340561959432069
"CRAMP1L",1032.80695849784,0.130693477063468,0.0780227046979634,1.67506980909468,0.0939205356866908,0.405773405371489,0.0905898151441187,"High vs Low","CRAMP1L",0.405773405371489
"TEAD3",2332.08240589253,0.193178603395413,0.0809672285745901,2.38588632458192,0.017038016652574,0.199238238573652,0.133901204288038,"High vs Low","TEAD3",0.199238238573652
"SELE",139.752038036326,0.337041369623703,0.198445241352006,1.69840993579611,0.0894304181319144,0.396743924083962,0.233619275086732,"High vs Low","SELE",0.396743924083962
"DNAJC11",1549.65201888036,0.107981408220351,0.0554789796908858,1.94634812720052,0.0516129361207164,0.32481048661396,0.074847008660829,"High vs Low","DNAJC11",0.32481048661396
"FMO3",535.227867984513,-0.231711777858464,0.150525929239973,-1.53934793180424,0.123719378175484,0.458593574896536,-0.160610365525127,"High vs Low","FMO3",0.458593574896536
"MYLIP",2078.08391900374,0.0849422124786809,0.0992255345470334,0.856051951409925,0.391969044118455,0.727278010555133,0.0588774550901216,"High vs Low","MYLIP",0.727278010555133
"NOX1",99.3434688559201,0.0639004521526841,0.138990909220863,0.459745551064374,0.645698869692862,0.867007100338628,0.0442924182461387,"High vs Low","NOX1",0.867007100338628
"E2F2",377.609770789854,0.375466352213155,0.144359988630113,2.60090317113556,0.00929786934440923,0.147408328615909,0.260253443431676,"High vs Low","E2F2",0.147408328615909
"PSMB1",6536.1172599641,-0.0686363102310424,0.080489634671452,-0.852734771516938,0.393806403657115,0.72873591553885,-0.0475750649206848,"High vs Low","PSMB1",0.72873591553885
"SYN1",91.6703350323089,0.260179792507033,0.169285919244396,1.53692518354946,0.124311631681972,0.459374655743528,0.180342889614921,"High vs Low","SYN1",0.459374655743528
"JARID2",1390.44865407825,0.132349175845249,0.0770611534883126,1.71745645963269,0.0858958033226994,0.391359901226352,0.0917374580865668,"High vs Low","JARID2",0.391359901226352
"CDKL5",958.66560030168,-0.109261945759843,0.092233738210503,-1.18462016047183,0.236167662276262,0.598446705808628,-0.0757346096459289,"High vs Low","CDKL5",0.598446705808628
"CAMK1G",55.1159462638135,-0.0146162889888313,0.115055884691898,-0.127036431278343,0.898911564137727,0.968911126424822,-0.0101312395028578,"High vs Low","CAMK1G",0.968911126424822
"CDK11A",375.063211877728,0.214880211691983,0.0983087379387696,2.1857692021824,0.0288324950453643,0.248071614154541,0.148943612892422,"High vs Low","CDK11A",0.248071614154541
"NADK",4311.16373970765,0.149598940573055,0.0682692052432827,2.19130924462864,0.0284294215285976,0.246004016347412,0.103694083872968,"High vs Low","NADK",0.246004016347412
"TFAP2B",12.4007965957273,0.882414474624681,0.440004812028746,2.00546550969772,0.0449133044017647,0.303499479111329,0.611643105171383,"High vs Low","TFAP2B",0.303499479111329
"TFAP2D",63.3890054273011,0.212243308285706,0.480608808026376,0.441613438499566,0.658768957796744,0.873753077393121,0.147115850730952,"High vs Low","TFAP2D",0.873753077393121
"DLEC1",313.796735002389,-0.259177379962144,0.219153476448559,-1.18262956245177,0.236955991021611,0.599157296185418,-0.179648070185674,"High vs Low","DLEC1",0.599157296185418
"CYTH3",2916.40592268944,0.0711557225210902,0.127198221435478,0.55940815616816,0.575883196272907,0.833759054701969,0.0493213884461994,"High vs Low","CYTH3",0.833759054701969
"ADAM22",257.364094486486,0.0537835686808467,0.122901010333507,0.437616977556966,0.661663961962728,0.875155570168328,0.0372799289915811,"High vs Low","ADAM22",0.875155570168328
"SYPL1",5968.25286164791,-0.255267164626932,0.0711066789014432,-3.58991825480618,0.000330781678610532,0.0258478578324494,-0.176937715450689,"High vs Low","SYPL1",0.0258478578324494
"CYB561",7878.62515319051,-0.0500917826511783,0.0743284130204965,-0.673925092916557,0.500358938038418,0.792992839846451,-0.0347209779138858,"High vs Low","CYB561",0.792992839846451
"SPAG9",5991.42817692033,-0.172328204638492,0.0848598160092865,-2.03073978642181,0.0422813980641484,0.295970550757951,-0.119448809176128,"High vs Low","SPAG9",0.295970550757951
"CELSR3",945.499046579972,0.397067648949062,0.178329744741291,2.22659236979845,0.0259745293756221,0.235938730479372,0.275226321360609,"High vs Low","CELSR3",0.235938730479372
"AASS",680.169122337301,0.0160307085073908,0.14866427213409,0.107831614666177,0.914129264221768,0.974361075892926,0.0111116404042764,"High vs Low","AASS",0.974361075892926
"PLEKHG6",712.125195413597,-0.19455807878322,0.162514433245301,-1.19717415184627,0.231238682482207,0.593005956281349,-0.134857383763749,"High vs Low","PLEKHG6",0.593005956281349
"SS18L2",726.40635695489,-0.0466492336856952,0.0850724415698734,-0.548347182999095,0.5834535353547,0.837372692731105,-0.0323347848045216,"High vs Low","SS18L2",0.837372692731105
"MPND",1013.66285739725,-0.0156894095621282,0.080840097094445,-0.194079548714524,0.846113594916299,0.950626418323541,-0.0108750700026394,"High vs Low","MPND",0.950626418323541
"MGST1",15551.0108121527,-0.0993034521650533,0.140496981873459,-0.706801319436832,0.479689954514519,0.779434302894574,-0.068831907888076,"High vs Low","MGST1",0.779434302894574
"CRY1",1175.38466433642,0.0161076708603408,0.0791820473267598,0.203425794155959,0.838802240459209,0.947619692305595,0.0111649866422329,"High vs Low","CRY1",0.947619692305595
"PGLYRP1",3.27343280766894,-0.0950912726788992,0.201588949403001,-0.471708756658085,0.63713468595255,0.863563687471151,-0.065912247553236,"High vs Low","PGLYRP1",0.863563687471151
"NFIX",4314.03196604517,-0.00600894386333626,0.157982073230679,-0.0380356058156184,0.969659293222308,0.991088057696351,-0.00416508249701447,"High vs Low","NFIX",0.991088057696351
"ST3GAL1",5162.22996864741,0.101678959561528,0.139507498661472,0.728842252474627,0.466098162332529,0.773079320550991,0.0704784841423418,"High vs Low","ST3GAL1",0.773079320550991
"MMP25",198.115098939475,0.288926261038216,0.134883191212119,2.14204793378478,0.0321896250078337,0.261921592089313,0.200268423228366,"High vs Low","MMP25",0.261921592089313
"IL32",4192.10667209572,0.0360916705816284,0.133052293624929,0.271259289098539,0.786191615549681,0.928621879938908,0.0250168397053541,"High vs Low","IL32",0.928621879938908
"PKD1",3063.7442788798,0.283977135228824,0.0962843614516263,2.94935886729119,0.00318433976479251,0.0860698557529885,0.19683795062735,"High vs Low","PKD1",0.0860698557529885
"MAPK8IP2",546.048989491327,0.340946730156094,0.198705399911577,1.71584028570846,0.086191278520762,0.391497926003271,0.236326264728829,"High vs Low","MAPK8IP2",0.391497926003271
"MED24",4617.66077751368,0.145767031121124,0.0731502123586808,1.99270824268257,0.0462934042739964,0.308405990086569,0.101038006640201,"High vs Low","MED24",0.308405990086569
"RHOBTB2",5727.5871392284,-0.124264047496049,0.150788334179726,-0.824095896887736,0.409885071368561,0.739453719769139,-0.0861332741668537,"High vs Low","RHOBTB2",0.739453719769139
"HEATR5B",1814.85783297329,0.0166180129208609,0.0636235061638007,0.261192976037461,0.793943694479332,0.931457300977408,0.0115187288026034,"High vs Low","HEATR5B",0.931457300977408
"SEC62",9185.53024942288,-0.347894396125738,0.0729281255720522,-4.77037347932413,1.83884655319497e-06,0.000529383491036463,-0.24114201980716,"High vs Low","SEC62",0.000529383491036463
"RPS20",42081.0733858588,0.134195450462107,0.0932131163034007,1.43966274043786,0.149962839692382,0.498725840522381,0.0930171981317811,"High vs Low","RPS20",0.498725840522381
"CSDE1",24338.9009458137,-0.0903554959379252,0.0600924280197096,-1.50360867276472,0.132682156727587,0.471823299394047,-0.0626296572574684,"High vs Low","CSDE1",0.471823299394047
"UBE3C",4994.84415833846,-0.0387609666959887,0.0637884062192469,-0.607649085364565,0.543420238182079,0.815999605987266,-0.0268670547811025,"High vs Low","UBE3C",0.815999605987266
"REV3L",1255.51119520668,-0.0390362363182896,0.090419570796161,-0.431723309174865,0.665942524193752,0.877175328459583,-0.0270578571436942,"High vs Low","REV3L",0.877175328459583
"TENM1",550.805048749256,0.0698384545424039,0.30817216927567,0.226621549592076,0.82071803406486,0.941218019844095,0.0484083278607311,"High vs Low","TENM1",0.941218019844095
"PAX7",720.337689392548,0.795491043905291,0.546019952053624,1.45689006585453,0.145146728678149,0.491621648061509,0.55139237424364,"High vs Low","PAX7",0.491621648061509
"MASP2",61.666833184516,0.0147603372408297,0.141198020357083,0.104536431909608,0.916743658162061,0.974878627989959,0.010231086142595,"High vs Low","MASP2",0.974878627989959
"IYD",518.4660949459,-0.674684220857745,0.264232711685403,-2.55337129363842,0.010668570010546,0.158214108161302,-0.467655465455829,"High vs Low","IYD",0.158214108161302
"FAM76A",698.880135709999,-0.12253314725025,0.0608562222199559,-2.01348593094346,0.0440635335910731,0.301009532482596,-0.0849335055416474,"High vs Low","FAM76A",0.301009532482596
"TRAF3IP3",568.919464846678,0.00621281846569002,0.145405579025712,0.042727510920275,0.965918749047465,0.990336885056974,0.0043063976028237,"High vs Low","TRAF3IP3",0.990336885056974
"POMT2",1268.3992965127,0.0204065748726384,0.0749251165962202,0.272359601154999,0.785345532502206,0.928621879938908,0.0141447598378547,"High vs Low","POMT2",0.928621879938908
"VTA1",1979.56160204765,-0.0998818752268102,0.0649277508334403,-1.53835415434362,0.123962045321819,0.459028400547419,-0.0692328402025038,"High vs Low","VTA1",0.459028400547419
"MLXIPL",186.202371327527,-0.0712691415828564,0.223412738415204,-0.319002139664953,0.749724890267576,0.916149277140496,-0.0494000045490845,"High vs Low","MLXIPL",0.916149277140496
"BAZ1B",5806.88234750795,-0.0410213919388398,0.0691972932218298,-0.592817869440863,0.553303047488518,0.821501032324979,-0.0284338621650513,"High vs Low","BAZ1B",0.821501032324979
"RANBP9",3432.93188129603,0.00692871563577858,0.0703225615787257,0.0985276343783626,0.921513329650206,0.97665442995768,0.00480261970784164,"High vs Low","RANBP9",0.97665442995768
"ETV7",631.83022112141,0.110923897835595,0.132086696289039,0.839780999540373,0.401031188661791,0.734252237912265,0.0768865870414618,"High vs Low","ETV7",0.734252237912265
"SPRTN",697.18699267936,-0.0573445763826079,0.0641212606214501,-0.894314550694045,0.371153616875097,0.711738341149275,-0.0397482314400091,"High vs Low","SPRTN",0.711738341149275
"METTL13",2421.63075394276,-0.0197477160133227,0.0630263352952138,-0.313324833513243,0.75403388490725,0.917777275960254,-0.0136880736771331,"High vs Low","METTL13",0.917777275960254
"DYRK4",763.795046172508,-0.0116531820317145,0.0911111863103042,-0.127900672833151,0.898227578576618,0.968680541802361,-0.00807737026983465,"High vs Low","DYRK4",0.968680541802361
"ZNF207",7725.85507559891,-0.0413183832076125,0.0412572403718177,-1.00148199043959,0.316593842701177,0.668225593514633,-0.028639720825652,"High vs Low","ZNF207",0.668225593514633
"UQCRC1",6891.90365211861,0.147210326331867,0.0724414809837537,2.03212750944285,0.0421407491051061,0.295555594168333,0.102038422646243,"High vs Low","UQCRC1",0.295555594168333
"STARD3NL",2308.80309224925,-0.0636607061092664,0.0879493098379762,-0.723834061080693,0.469167615564292,0.77455487362558,-0.0441262389520933,"High vs Low","STARD3NL",0.77455487362558
"CD9",17878.0611890744,-0.23139731881205,0.12159920156705,-1.90295097196388,0.057046942962077,0.335601817873237,-0.160392399123703,"High vs Low","CD9",0.335601817873237
"HHATL",26.0550204178206,0.224881579301365,0.330670682116416,0.680077162759151,0.496455603824409,0.790739350767109,0.155876032652609,"High vs Low","HHATL",0.790739350767109
"NCAPD2",4372.98887167608,-0.0079375837134235,0.110779238592798,-0.0716522681889918,0.942878642935934,0.982895733091533,-0.00550191377141803,"High vs Low","NCAPD2",0.982895733091533
